Starttid;Sluttid;Övning;Vikt;Reps;Anteckningar;Kcal;Distans;Tid;Kategori;Namn;Kroppsvikt
2017-03-24 15:50;;"Incline DB Press 30’";25;12;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Incline DB Press 30’";25;12;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Incline DB Press 30’";25;11;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Cable Row close grip";45;12;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Cable Row close grip";45;12;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Cable Row close grip";45;12;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"High to Low Cable Fly";10;15;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"High to Low Cable Fly";10;15;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"High to Low Cable Fly";10;13;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Dumbbell Row";22.5;12;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Dumbbell Row";22.5;12;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Dumbbell Row";22.5;18;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Single DB Upright Row";10;12;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Single DB Upright Row";10;12;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Single DB Upright Row";10;12;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Single DB Upright Row";10;15;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Cable Curl";17.5;15;"";0;0;0;Biceps;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Cable Curl";17.5;15;"";0;0;0;Biceps;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Cable Curl";17.5;14;"";0;0;0;Biceps;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Cable Curl";17.5;12;"";0;0;0;Biceps;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Straight Arm Pushdown";20;15;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Straight Arm Pushdown";20;15;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Straight Arm Pushdown";20;20;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Rope Pushdown";17.5;12;"";0;0;0;Triceps;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Rope Pushdown";17.5;12;"";0;0;0;Triceps;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Rope Pushdown";17.5;11;"";0;0;0;Triceps;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Rope Facepull";15;15;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Rope Facepull";15;14;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-24 15:50;;"Rope Facepull";15;12;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-22 15:50;;"Paused Bench Press";95;4;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Paused Bench Press";85;5;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Paused Bench Press";75;8;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Barbell Row";62.5;11;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Barbell Row";62.5;10;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Barbell Row";62.5;10;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Pausad Overhead Press";45;6;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Pausad Overhead Press";45;6;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Pausad Overhead Press";45;6;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Dumbbell Row";22.5;12;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Dumbbell Row";22.5;12;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Dumbbell Row";22.5;12;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Lateral Dumbbell Raise";7.5;15;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Lateral Dumbbell Raise";7.5;15;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Lateral Dumbbell Raise";7.5;13;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Lateral Dumbbell Raise";7.5;12;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"High to Low Cable Fly";10;15;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"High to Low Cable Fly";10;13;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"High to Low Cable Fly";10;12;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Straight Arm Pushdown";20;15;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Straight Arm Pushdown";20;14;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Straight Arm Pushdown";20;13;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Cable Curl";15;15;"";0;0;0;Biceps;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Cable Curl";15;15;"";0;0;0;Biceps;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Cable Curl";15;15;"";0;0;0;Biceps;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Cable Curl";15;15;"";0;0;0;Biceps;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Pushdowns";25;15;"";0;0;0;Triceps;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Pushdowns";25;15;"";0;0;0;Triceps;"Leangains 4 Pausad Bänkpress";
2017-03-22 15:50;;"Pushdowns";25;15;"";0;0;0;Triceps;"Leangains 4 Pausad Bänkpress";
2017-03-20 15:50;;"Deadlift";125;5;"";0;0;0;Back;"Leangains 3 Marklyft & benpress";80.4
2017-03-20 15:50;;"Deadlift";125;5;"";0;0;0;Back;"Leangains 3 Marklyft & benpress";80.4
2017-03-20 15:50;;"Deadlift";125;5;"";0;0;0;Back;"Leangains 3 Marklyft & benpress";80.4
2017-03-20 15:50;;"Seated Stack Leg Press";140;12;"";0;0;0;Quads & Glutes;"Leangains 3 Marklyft & benpress";80.4
2017-03-20 15:50;;"Seated Stack Leg Press";120;13;"";0;0;0;Quads & Glutes;"Leangains 3 Marklyft & benpress";80.4
2017-03-20 15:50;;"Seated Stack Leg Press";100;15;"";0;0;0;Quads & Glutes;"Leangains 3 Marklyft & benpress";80.4
2017-03-20 15:50;;"Back Extension";0;12;"";0;0;0;Hamstrings;"Leangains 3 Marklyft & benpress";80.4
2017-03-20 15:50;;"Back Extension";0;10;"";0;0;0;Hamstrings;"Leangains 3 Marklyft & benpress";80.4
2017-03-20 15:50;;"Back Extension";0;10;"";0;0;0;Hamstrings;"Leangains 3 Marklyft & benpress";80.4
2017-03-20 15:50;;"DB Lunges";12;15;"";0;0;0;Quads & Glutes;"Leangains 3 Marklyft & benpress";80.4
2017-03-20 15:50;;"DB Lunges";12;15;"";0;0;0;Quads & Glutes;"Leangains 3 Marklyft & benpress";80.4
2017-03-20 15:50;;"Single Leg Extension";20;10;"";0;0;0;Quads & Glutes;"Leangains 3 Marklyft & benpress";80.4
2017-03-20 15:50;;"Single Leg Extension";20;10;"";0;0;0;Quads & Glutes;"Leangains 3 Marklyft & benpress";80.4
2017-03-20 15:50;;"Technogym Leg Extension";40;15;"";0;0;0;Quads & Glutes;"Leangains 3 Marklyft & benpress";80.4
2017-03-20 15:50;;"Technogym Leg Extension";40;15;"";0;0;0;Quads & Glutes;"Leangains 3 Marklyft & benpress";80.4
2017-03-20 15:50;;"Calf Press in seated leg press";95;15;"";0;0;0;Calves;"Leangains 3 Marklyft & benpress";80.4
2017-03-20 15:50;;"Calf Press in seated leg press";95;15;"";0;0;0;Calves;"Leangains 3 Marklyft & benpress";80.4
2017-03-20 15:50;;"Calf Press in seated leg press";95;15;"";0;0;0;Calves;"Leangains 3 Marklyft & benpress";80.4
2017-03-20 15:50;;"Calf Press in seated leg press";95;14;"";0;0;0;Calves;"Leangains 3 Marklyft & benpress";80.4
2017-03-19 17:33;;"Bench Press ";92.5;6;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Bench Press ";85;7;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Bench Press ";77.5;8;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Barbell Row";62.5;10;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Barbell Row";62.5;10;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Barbell Row";62.5;10;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Pausad Overhead Press";45;6;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Pausad Overhead Press";45;6;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Pausad Overhead Press";45;6;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Lat Pulldown";60;12;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Lat Pulldown";60;11;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Lat Pulldown";60;10;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"High to Low Cable Fly";10;15;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"High to Low Cable Fly";10;15;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"High to Low Cable Fly";10;15;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Lateral Dumbbell Raise";7.5;15;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Lateral Dumbbell Raise";7.5;14;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Lateral Dumbbell Raise";7.5;14;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Dumbbell Row";22.5;10;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Dumbbell Row";22.5;12;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Single DB Upright Row";7.5;15;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Single DB Upright Row";10;15;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Single DB Upright Row";10;15;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Bent DB Lateral Raise";5;15;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Bent DB Lateral Raise";5;15;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Bent DB Lateral Raise";5;14;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Bent DB Lateral Raise";5;12;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Close Grip Bench Press";60;12;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Close Grip Bench Press";60;12;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-19 17:33;;"Close Grip Bench Press";60;12;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-18 18:24;;"CG Chin-Up";0;10;"";0;0;0;Back;"Bicep & abs";
2017-03-18 18:24;;"CG Chin-Up";0;10;"";0;0;0;Back;"Bicep & abs";
2017-03-18 18:24;;"CG Chin-Up";0;10;"";0;0;0;Back;"Bicep & abs";
2017-03-18 18:24;;"CG Chin-Up";0;10;"";0;0;0;Back;"Bicep & abs";
2017-03-18 18:24;;"CG Chin-Up";0;10;"";0;0;0;Back;"Bicep & abs";
2017-03-18 18:24;;"Incline Curls";10;14;"";0;0;0;Biceps;"Bicep & abs";
2017-03-18 18:24;;"Incline Curls";10;12;"";0;0;0;Biceps;"Bicep & abs";
2017-03-18 18:24;;"Incline Curls";10;11;"";0;0;0;Biceps;"Bicep & abs";
2017-03-18 18:24;;"Incline Curls";7.5;13;"";0;0;0;Biceps;"Bicep & abs";
2017-03-18 18:24;;"Crunches on Back Extension";0;10;"";0;0;0;Abs;"Bicep & abs";
2017-03-18 18:24;;"Crunches on Back Extension";0;8;"";0;0;0;Abs;"Bicep & abs";
2017-03-18 18:24;;"Crunches on Back Extension";0;8;"";0;0;0;Abs;"Bicep & abs";
2017-03-18 18:24;;"Arm Curl";15;18;"";0;0;0;Biceps;"Bicep & abs";
2017-03-18 18:24;;"Arm Curl";15;15;"";0;0;0;Biceps;"Bicep & abs";
2017-03-18 18:24;;"Arm Curl";15;14;"";0;0;0;Biceps;"Bicep & abs";
2017-03-18 18:24;;"Cable Curl";15;15;"";0;0;0;Biceps;"Bicep & abs";
2017-03-18 18:24;;"Cable Curl";15;14;"";0;0;0;Biceps;"Bicep & abs";
2017-03-18 18:24;;"Cable Curl";15;13;"";0;0;0;Biceps;"Bicep & abs";
2017-03-18 18:24;;"Total Abdominal";52.5;10;"";0;0;0;Abs;"Bicep & abs";
2017-03-18 18:24;;"Total Abdominal";50;12;"";0;0;0;Abs;"Bicep & abs";
2017-03-17 15:50;;"Paused Bench Press";92.5;5;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Paused Bench Press";102.5;1;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Paused Bench Press";80;6;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Paused Bench Press";75;7;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Barbell Row";60;10;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Barbell Row";60;10;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Barbell Row";60;10;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Seated DB Press";22.5;10;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Seated DB Press";22.5;10;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Seated DB Press";22.5;10;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Lat Pulldown";55;12;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Lat Pulldown";55;12;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Lat Pulldown";55;12;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Barbell Curl";20;20;"";0;0;0;Biceps;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Barbell Curl";30;12;"";0;0;0;Biceps;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Barbell Curl";25;12;"";0;0;0;Biceps;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Barbell Curl";15;25;"";0;0;0;Biceps;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Close Grip Bench Press";40;20;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Close Grip Bench Press";60;15;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Close Grip Bench Press";70;10;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Incline DB Fly 30’";12.5;15;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Incline DB Fly 30’";12.5;10;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Incline DB Fly 30’";12.5;12;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Lateral Dumbbell Raise";8;12;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Lateral Dumbbell Raise";8;12;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Lateral Dumbbell Raise";8;11;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Lateral Dumbbell Raise";8;10;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Rope Facepull";13.75;16;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Rope Facepull";13.75;15;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Rope Facepull";13.75;15;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Rope Hammer Curl";16.25;16;"";0;0;0;Biceps;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Rope Hammer Curl";16.25;16;"";0;0;0;Biceps;"Leangains 4 Pausad Bänkpress";80.1
2017-03-17 15:50;;"Rope Hammer Curl";16.25;16;"";0;0;0;Biceps;"Leangains 4 Pausad Bänkpress";80.1
2017-03-16 15:50;;"High Bar Squat";95;8;"";0;0;0;Quads & Glutes;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"High Bar Squat";80;9;"";0;0;0;Quads & Glutes;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"High Bar Squat";70;10;"";0;0;0;Quads & Glutes;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Back Extension";0;10;"";0;0;0;Hamstrings;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Back Extension";0;10;"";0;0;0;Hamstrings;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Back Extension";0;10;"";0;0;0;Hamstrings;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Single Leg Extension";20;10;"";0;0;0;Quads & Glutes;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Single Leg Extension";20;10;"";0;0;0;Quads & Glutes;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Single Leg Extension";20;10;"";0;0;0;Quads & Glutes;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Single Leg Extension";20;10;"";0;0;0;Quads & Glutes;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Seated Leg Curl";37.5;15;"";0;0;0;Hamstrings;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Seated Leg Curl";37.5;14;"";0;0;0;Hamstrings;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Seated Leg Curl";37.5;13;"";0;0;0;Hamstrings;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Seated Leg Curl";37.5;11;"";0;0;0;Hamstrings;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Calf Press in seated leg press";95;15;"";0;0;0;Calves;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Calf Press in seated leg press";95;15;"";0;0;0;Calves;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Calf Press in seated leg press";95;15;"";0;0;0;Calves;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Calf Press in seated leg press";95;13;"";0;0;0;Calves;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Cable Curl";12.5;20;"";0;0;0;Biceps;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Cable Curl";17.5;12;"";0;0;0;Biceps;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Cable Curl";20;10;"";0;0;0;Biceps;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Rope Upright Row";10;16;"";0;0;0;Delts;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Rope Upright Row";10;18;"";0;0;0;Delts;"Leangains 2 Knäböj ";
2017-03-16 15:50;;"Rope Upright Row";10;18;"";0;0;0;Delts;"Leangains 2 Knäböj ";
2017-03-13 15:50;;"Bench Press ";90;8;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Bench Press ";82.5;9;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Bench Press ";100;3;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Bench Press ";70;14;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"1-Arm DB Row";27.5;8;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"1-Arm DB Row";30;8;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"1-Arm DB Row";30;8;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Incline DB Press 30’";25;12;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Incline DB Press 30’";25;12;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Incline DB Press 30’";25;10;"";0;0;0;Chest;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Lat Pulldown";55;12;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Lat Pulldown";55;12;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Lat Pulldown";55;11;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"DB Curl";12.5;12;"";0;0;0;Biceps;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"DB Curl";12.5;10;"";0;0;0;Biceps;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"DB Curl";12.5;8;"";0;0;0;Biceps;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Rope Upright Row";12.5;20;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Rope Upright Row";12.5;18;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Rope Upright Row";12.5;;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Pushdowns";32.5;12;"";0;0;0;Triceps;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Pushdowns";32.5;12;"";0;0;0;Triceps;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Pushdowns";32.5;9;"";0;0;0;Triceps;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Rope Facepull";15;15;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Rope Facepull";15;14;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Rope Facepull";15;11;"";0;0;0;Delts;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Reverse Vertical Traction";50;14;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-13 15:50;;"Reverse Vertical Traction";50;15;"";0;0;0;Back;"Leangains 1 Bänkpress & pullups";
2017-03-11 16:45;;"Push Ups";0;15;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Paused Bench Press";92.5;4;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Paused Bench Press";85;5;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Paused Bench Press";77.5;6;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Paused Bench Press";100;1;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Pull Up";20;6;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Pull Up";10;7;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Pull Up";0;8;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Pausad Overhead Press";42.5;6;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Pausad Overhead Press";42.5;6;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Pausad Overhead Press";42.5;6;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Låga Cable Crossovers";15;15;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Låga Cable Crossovers";15;12;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Låga Cable Crossovers";15;10;"";0;0;0;Chest;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Cable Row close grip";45;12;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Cable Row close grip";45;12;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Cable Row close grip";45;12;"";0;0;0;Back;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Lateral Dumbbell Raise";7.5;15;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Lateral Dumbbell Raise";7.5;14;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Lateral Dumbbell Raise";7.5;13;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Lateral Dumbbell Raise";7.5;;"";0;0;0;Delts;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Pushdowns";27.5;15;"";0;0;0;Triceps;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Pushdowns";27.5;14;"";0;0;0;Triceps;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"Pushdowns";27.5;12;"";0;0;0;Triceps;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"DB Curl";12.5;12;"";0;0;0;Biceps;"Leangains 4 Pausad Bänkpress";
2017-03-11 16:45;;"DB Curl";12.5;11;"";0;0;0;Biceps;"Leangains 4 Pausad Bänkpress";
